dataset,pathway,rho,operator_method,predictor_method,n_nodes,n_hidden,delta_star,delta_hat,regret,nregret,top1,top3,rank_tau,m_star,m_hat
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.20166499,-0.20166499,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.20166499,-0.67323889,0.4715739,2.33840236,0,0.6667,,Proline,Creatine
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.20166499,-0.20166499,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.19307822,-0.79000438,0.59692616,3.09162869,0,0.6667,,Ornithine,Creatinine
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.19307822,-0.79000438,0.59692616,3.09162869,0,0.6667,,Ornithine,Creatinine
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Ornithine,Ornithine
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.20166499,-0.20166499,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.20166499,-0.67323889,0.4715739,2.33840236,0,0.6667,,Proline,Creatine
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.20166499,-0.20166499,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.20166499,-0.20166499,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.20166499,-0.67323889,0.4715739,2.33840236,0,0.6667,,Proline,Creatine
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.20166499,-0.20166499,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Creatine,Creatine
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Creatine,Creatine
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Creatine,Creatine
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.20166499,-0.20166499,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.20166499,-0.67323889,0.4715739,2.33840236,0,0.6667,,Proline,Creatine
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.20166499,-0.20166499,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.2138079,-0.2138079,0.0,0.0,1,0.6667,,Ornithine,Ornithine
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.2138079,-0.2138079,0.0,0.0,1,0.6667,,Ornithine,Ornithine
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.19307822,-0.79000438,0.59692616,3.09162869,0,0.6667,,Ornithine,Creatinine
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.19307822,-0.79000438,0.59692616,3.09162869,0,0.6667,,Ornithine,Creatinine
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Ornithine,Ornithine
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.4,none,mutual_info,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.4,none,bayes_oed,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.4,none,active_acq,4,2,-0.2138079,-0.2138079,0.0,0.0,1,0.6667,,Ornithine,Ornithine
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Creatine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Creatine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Creatine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.20166499,-0.20166499,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.20166499,-0.67323889,0.4715739,2.33840236,0,0.6667,,Proline,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.20166499,-0.20166499,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.2138079,-0.2138079,0.0,0.0,1,0.6667,,Ornithine,Ornithine
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.2138079,-0.2138079,0.0,0.0,1,0.6667,,Ornithine,Ornithine
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.19307822,-0.79000438,0.59692616,3.09162869,0,0.6667,,Ornithine,Creatinine
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.19307822,-0.79000438,0.59692616,3.09162869,0,0.6667,,Ornithine,Creatinine
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Ornithine,Ornithine
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.2138079,-0.2138079,0.0,0.0,1,0.6667,,Ornithine,Ornithine
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.19307822,-0.79000438,0.59692616,3.09162869,0,0.6667,,Ornithine,Creatinine
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.19307822,-0.79000438,0.59692616,3.09162869,0,0.6667,,Ornithine,Creatinine
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Ornithine,Ornithine
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.19307822,-0.79000438,0.59692616,3.09162869,0,0.6667,,Ornithine,Creatinine
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.19307822,-0.79000438,0.59692616,3.09162869,0,0.6667,,Ornithine,Creatinine
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Ornithine,Ornithine
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Creatine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Creatine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Creatine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Creatine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Creatine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.19307822,-0.19307822,0.0,0.0,1,0.6667,,Creatine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.19298237,-0.19298237,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.20166499,-0.20166499,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.20166499,-0.67323889,0.4715739,2.33840236,0,0.6667,,Proline,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.20166499,-0.20166499,0.0,0.0,1,0.6667,,Proline,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.092974,-0.19759659,0.10462259,1.12528867,0,0.6667,,Ornithine,Proline
ST003506,Arginine and Proline Metabolism,0.5,none,mutual_info,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,bayes_oed,4,2,-0.2138079,-0.79000438,0.57619649,2.69492613,0,0.6667,,Ornithine,Creatine
ST003506,Arginine and Proline Metabolism,0.5,none,active_acq,4,2,-0.2138079,-0.2138079,0.0,0.0,1,0.6667,,Ornithine,Ornithine
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.21579956,-0.28143913,0.06563957,0.30416917,0,0.6667,,Choline,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.21579956,-0.28143913,0.06563957,0.30416917,0,0.6667,,Choline,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.21579956,-0.21579956,0.0,0.0,1,0.6667,,Choline,Choline
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.21579956,-0.28143913,0.06563957,0.30416917,0,0.6667,,Choline,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.21579956,-0.28143913,0.06563957,0.30416917,0,0.6667,,Choline,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.21579956,-0.21579956,0.0,0.0,1,0.6667,,Choline,Choline
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.21579956,-0.28143913,0.06563957,0.30416917,0,0.6667,,Choline,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.21579956,-0.28143913,0.06563957,0.30416917,0,0.6667,,Choline,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.21579956,-0.21579956,0.0,0.0,1,0.6667,,Choline,Choline
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.21579956,-0.28143913,0.06563957,0.30416917,0,0.6667,,Choline,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.21579956,-0.28143913,0.06563957,0.30416917,0,0.6667,,Choline,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.21579956,-0.21579956,0.0,0.0,1,0.6667,,Choline,Choline
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.18119655,-0.18119655,0.0,0.0,1,0.6667,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.18119655,-0.18119655,0.0,0.0,1,0.6667,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.18119655,-0.18119655,0.0,0.0,1,0.6667,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.22931474,-0.31097728,0.08166254,0.35611553,0,0.6667,,Glycerol,Choline
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.22931474,-0.31097728,0.08166254,0.35611553,0,0.6667,,Glycerol,Choline
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.22931474,-0.22931474,0.0,0.0,1,0.6667,,Glycerol,Glycerol
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.21273566,-0.36003778,0.14730211,0.69241853,0,0.6667,,Glycerol,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.21273566,-0.36003778,0.14730211,0.69241853,0,0.6667,,Glycerol,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.21273566,-0.21273566,0.0,0.0,1,0.6667,,Glycerol,Glycerol
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.21579956,-0.28143913,0.06563957,0.30416917,0,0.6667,,Choline,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.21579956,-0.28143913,0.06563957,0.30416917,0,0.6667,,Choline,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.21579956,-0.21579956,0.0,0.0,1,0.6667,,Choline,Choline
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.18119655,-0.18119655,0.0,0.0,1,0.6667,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.18119655,-0.18119655,0.0,0.0,1,0.6667,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.18119655,-0.18119655,0.0,0.0,1,0.6667,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.18119655,-0.18119655,0.0,0.0,1,0.6667,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.18119655,-0.18119655,0.0,0.0,1,0.6667,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.18119655,-0.18119655,0.0,0.0,1,0.6667,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.17923251,-0.17923251,0.0,0.0,1,0.6667,,Choline,Choline
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.17923251,-0.17923251,0.0,0.0,1,0.6667,,Choline,Choline
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.17923251,-0.17923251,0.0,0.0,1,0.6667,,Choline,Choline
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.18119655,-0.18119655,0.0,0.0,1,0.6667,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.18119655,-0.18119655,0.0,0.0,1,0.6667,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.18119655,-0.18119655,0.0,0.0,1,0.6667,,sn-Glycero-3-phosphocholine,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.18109256,-0.18109256,0.0,0.0,1,0.6667,,Glycerol,Glycerol
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.18109256,-0.3629977,0.18190515,1.00448716,0,0.6667,,Glycerol,Betaine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.18109256,-0.18109256,0.0,0.0,1,0.6667,,Glycerol,Glycerol
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.21579956,-0.28143913,0.06563957,0.30416917,0,0.6667,,Choline,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.21579956,-0.28143913,0.06563957,0.30416917,0,0.6667,,Choline,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.21579956,-0.21579956,0.0,0.0,1,0.6667,,Choline,Choline
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.21273566,-0.36003778,0.14730211,0.69241853,0,0.6667,,Glycerol,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.21273566,-0.36003778,0.14730211,0.69241853,0,0.6667,,Glycerol,sn-Glycero-3-phosphocholine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.21273566,-0.21273566,0.0,0.0,1,0.6667,,Glycerol,Glycerol
ST003506,Glycerophospholipid Metabolism,0.4,none,mutual_info,4,2,-0.18109256,-0.18109256,0.0,0.0,1,0.6667,,Glycerol,Glycerol
ST003506,Glycerophospholipid Metabolism,0.4,none,bayes_oed,4,2,-0.18109256,-0.3629977,0.18190515,1.00448716,0,0.6667,,Glycerol,Betaine
ST003506,Glycerophospholipid Metabolism,0.4,none,active_acq,4,2,-0.18109256,-0.18109256,0.0,0.0,1,0.6667,,Glycerol,Glycerol
